,Q1,Q3,Intensity,Transition,Lipid,Class
24,848.8,577.796,132858.11114501953,848.8 -> 577.796,,
27,850.8,577.796,137166.2802734375,850.8 -> 577.796,,
102,922.8,651.796,78763.8569946289,922.8 -> 651.796,,
104,924.8,651.796,118835.91131591797,924.8 -> 651.796,,
