,Q1,Q3,Intensity,Transition,Lipid,Class
67,782.4914,505.4874,2757768.443786621,782.4914 -> 505.4874,,
96,854.5489,577.5449,1211859.6711425781,854.5489 -> 577.5449,,
143,928.5645,651.5605,590283.5180664062,928.5645 -> 651.5605,,
