,Q1,Q3,Intensity,Transition,Lipid,Class
67,782.4914,505.4874,2583725.122741699,782.4914 -> 505.4874,,
96,854.5489,577.5449,1070139.6744384766,854.5489 -> 577.5449,,
143,928.5645,651.5605,542241.6748657227,928.5645 -> 651.5605,,
