C1,C2,C3,C4,C5,R1,R2,R3,R4,R5
1042.340088,1047.580074,1028.220066,1034.980064,979.2200737,1004.460072,1028.040073,1000.360065,982.8400688,996.8600807
1026.100067,1103.54007,1076.900078,1074.780079,1024.200069,1079.220085,1092.300079,1154.880077,1144.320091,1079.580074
1063.660084,1038.080074,1091.100075,1053.340076,1083.360081,1052.840073,1040.620079,995.9200668,1049.640072,1105.540077
1107.740086,1082.740078,1080.960075,1048.920071,1184.440086,1144.420067,1053.140079,1053.020073,1073.920086,1092.000072
1039.780079,942.8200684,995.8000641,1004.640072,936.4800606,931.1400604,953.9000664,1004.26009,976.0400658,990.0400734
1057.340065,1231.680092,1299.020092,1260.400078,1259.400082,1298.18008,1101.38007,1111.700073,1339.440071,1329.84008
1205.200077,1140.800079,1102.420078,1131.240082,1113.700081,1081.680073,1167.68008,1074.600067,1125.42009,1098.740074
1095.980064,1069.240082,1010.380074,1061.620075,1046.480068,1042.620071,976.0600662,950.260067,1044.200081,991.4400749
1017.88007,1059.740078,1003.020077,1060.000072,1027.640072,1073.520077,997.1600761,1048.200073,1019.300076,1015.000069
995.4800644,993.8000717,1023.180077,1053.620079,1086.200073,1004.640072,988.5200806,987.980072,1000.500057,1026.740074
1022.900074,1026.080078,1087.120079,951.5400696,930.0000725,918.0200615,1077.740074,905.5200615,1034.960075,991.340065
1018.960075,1053.840076,1037.860073,1075.280067,1126.460091,1022.740074,1096.720078,1047.56007,1008.660072,1068.960075
1129.240086,1088.640072,1030.000065,1096.800087,1120.240082,1181.040089,1048.740063,1072.460072,1066.280071,1032.120068
1276.080082,1095.580082,1219.920086,1040.360073,1102.140076,1077.880062,1083.18008,1267.780087,1108.340076,1109.440079
1097.460094,1065.580074,1035.940071,1165.980083,1109.180084,1052.020069,1079.100079,1065.620079,1138.740078,1087.16008
1047.820076,1081.840084,1188.000069,1137.360069,1130.960079,1099.360081,1068.460068,1017.520073,1099.640079,1149.540077
1074.260082,1044.000076,993.5200691,984.9400673,1126.520073,983.9200745,990.3400764,1019.980068,996.5400658,1026.980076
1063.920078,1051.120079,1144.940079,1096.920082,1079.480076,994.7000732,991.680069,1052.060074,1020.120075,1071.720078
962.3000793,1008.880058,1130.560078,980.6400681,1038.880074,1049.400066,930.1200676,994.7400742,1046.460072,1067.400082
3360.920238,3777.980255,3520.480247,3490.920254,3428.32024,3615.400261,3382.000248,3373.000233,3396.920235,3578.640263
3290.500237,3535.160263,3373.140228,3312.960247,3410.500217,3342.120251,3433.820232,3389.680248,3247.800228,3291.780231
1076.640087,1077.960075,1068.16008,1048.000084,1044.440083,1085.68008,1056.180073,1048.24007,995.3000755,1055.940086
1068.160076,1164.780079,1039.660076,1069.520073,1145.020081,1081.50008,1097.820076,1089.180073,1031.960064,1120.360069
1141.700089,1105.500084,1087.600086,1116.700077,1146.500084,1103.260078,1085.320076,1105.720074,1110.720078,1126.280087
1932.040134,2336.06015,2382.74015,2871.140182,1811.980125,1680.600109,1557.180115,1575.440113,2064.360149,1800.960129
980.0400734,992.3200722,1065.860073,962.8200607,1038.120075,1036.780067,1052.660072,1022.300068,940.7800598,948.5800667
1020.600086,1046.100067,1033.300064,999.9400673,1006.640076,987.1400757,979.9600677,993.0600739,1000.06007,1007.180077
1132.300068,1085.620075,1032.220074,1027.400074,1042.120079,1024.800076,1097.840069,1084.780071,1022.060066,1044.16008
989.3800735,1031.520069,1046.760075,1059.160076,1059.560081,1049.700077,1045.980076,989.8000793,997.6400757,1038.320076
1071.940071,1099.060081,1212.900085,1039.660088,1190.920078,1154.280087,1108.260071,1075.680084,1103.84008,1075.580067
1120.980076,1051.54007,1112.040073,1170.080082,1043.960072,1116.260075,1017.460075,1222.92009,1087.960075,1012.820072
1122.140083,1060.34008,1045.260078,1081.160072,1045.560078,1110.68008,1023.100056,1069.520073,1014.860069,1077.32008
1147.600075,1087.940071,1077.940083,1124.220074,1149.020088,1046.380089,1097.360077,1173.760071,1140.600075,1077.880077
1121.660084,1048.280079,1040.460072,1138.100086,1143.280083,1039.720074,1083.32008,1160.000092,1104.200073,1061.820087
1227.220085,1129.540077,1216.580086,1159.980072,1092.140083,1090.18008,1114.660076,1101.34008,1192.020073,1249.160088
1144.640076,1112.180084,1031.760067,1083.460083,1071.000072,1084.460083,1085.660069,1064.98008,1068.88007,1081.120075
1102.300068,1131.640072,1121.540089,1081.82008,1156.280094,1089.320076,1152.880085,1134.500084,1079.640076,1064.800076
1089.480072,1111.620083,1116.940071,1079.860065,1119.560078,1056.280075,1102.940086,1061.300072,1130.760078,1061.100075
1314.700085,1457.62011,1290.240093,1428.600113,1392.420109,1143.880085,1037.040077,1111.360085,1181.840084,1095.360081
1046.160072,1019.100075,1005.700073,1097.800079,1024.420071,1001.880066,1052.060081,1008.38007,1031.720074,1005.360069
1032.440079,1033.64006,1120.900082,1031.240074,1011.660065,1017.740074,1038.780071,1082.880085,1057.04007,988.680069
1066.620083,1006.680073,987.4600639,999.8000717,988.1400681,1040.940067,1036.880062,1008.500069,984.0400734,1017.580074
3533.100243,3491.92025,3548.320244,3616.940247,3441.38023,3585.340252,3478.420246,3370.020241,3559.140236,3446.460232
2564.580189,2573.940189,2527.740185,2521.680161,2461.260178,2524.140182,2539.640198,2518.44017,2473.900181,2452.020164
1130.920078,1151.420078,1169.820087,1072.960075,1137.860085,1078.12009,1172.000092,1045.000076,1182.380085,1105.180077
962.6600647,1039.300083,1091.980072,1041.22007,1106.620075,1049.260082,969.3800697,1140.460083,937.4000664,1082.440067
1155.420086,1135.860085,1142.620087,1108.880085,1100.080059,1077.280079,1112.100079,1153.240086,1133.08007,1104.960079
1092.440075,1038.08007,1019.080067,1061.700077,1010.780067,1006.760063,1042.56007,1063.880081,981.4600601,967.12006
1045.300083,1026.100075,1003.160061,982.9400711,1001.220078,1033.620079,1017.360081,981.9600754,1039.580074,984.8200684
3474.540268,3700.86026,3332.700226,3299.300213,3408.020248,3347.34021,3470.920246,3402.40023,3288.320244,3521.680267
1512.760101,1551.680096,1915.060123,1263.800087,1398.080093,1409.980103,1527.560112,1717.780106,1577.780113,1264.560097
1118.260075,1063.860077,1051.000072,1081.940075,1031.500069,1008.220078,1106.960079,1102.82008,1026.24007,1055.120079
1039.820072,1034.980068,1100.560078,1101.000076,1029.460068,1023.000065,1079.860081,1096.280079,1027.880066,1024.860073
1195.480091,1115.000072,1145.700085,1207.880104,1204.740089,1122.220081,1190.840084,1153.28009,1151.380074,1197.06007
1073.140087,1025.240074,1148.380089,1061.320076,1101.48008,1130.360085,1050.84008,1053.620071,1043.540077,1094.860085
1061.780083,1073.24007,1069.900074,1047.180073,1031.140072,1055.160069,1068.940075,1086.560074,1050.820068,1042.020073
5322.580406,4871.780334,5313.88039,5048.060364,5158.140385,5118.940334,5015.360378,5242.280376,5429.520386,4653.660324
2754.520191,2454.960167,2475.400181,2427.960167,2497.560165,2415.080177,2521.640179,2491.800171,2462.460186,2589.320194
1216.82008,1281.560093,1566.860119,1204.160088,1515.720108,1217.540085,1416.500111,1373.860104,1284.500088,1369.960102
1107.960072,1149.180077,1175.280071,1126.020077,1067.680077,1069.040073,1216.200081,1040.640072,1148.140079,1085.78009
52643.6645,52635.72396,57186.76395,46968.1836,48994.48346,55648.64513,49799.84357,53139.56479,49873.54286,46130.20301
1182.620083,1137.360085,1085.340069,1121.900082,1054.66008,1188.800079,1148.12009,1066.500069,1145.160084,1077.040077
1017.400078,1040.660065,1034.860081,1073.880066,983.0400696,1116.280079,1056.08007,1027.340076,1035.500072,1079.840076
2850.320198,2689.360188,2468.580166,2392.000168,2693.70018,2594.560181,2816.560184,2561.140171,2583.360184,2404.14016
959.7200661,996.5200729,1457.480118,963.5200653,1062.620071,1124.76009,1080.460068,1073.760075,1037.420078,998.7000694
5090.78035,4785.100372,5545.840385,4910.380352,5304.600353,5264.380363,4812.78035,4925.120338,5100.520367,5181.300377
1057.300076,1138.66008,1123.68008,1146.200081,1096.880077,1089.00008,1131.840084,1130.860073,1110.340069,1058.380081
1039.140076,1059.220074,1134.020088,1077.620075,1082.72007,1053.780067,1101.080074,1051.540077,1085.140068,1043.200085
1160.540085,1113.400082,1100.840076,1172.400085,1152.960087,1150.660072,1108.50008,1090.020077,1093.400078,1210.100082
1102.660076,1065.940079,981.0200729,1022.840073,1088.580074,1025.360069,996.8600883,1075.90007,1011.240067,975.3800697
2441.240173,2493.260178,2444.480179,2505.080185,2506.320168,2384.300175,2400.320171,2460.10017,2582.560184,2481.400185
1124.780087,994.760067,1087.260071,1051.72007,1111.520092,1059.960072,940.0600548,1152.380077,1114.540073,1063.600071
1201.880089,1038.780071,1079.300072,1098.860077,1057.780075,1054.000072,1077.240086,1115.220081,1078.540081,1112.340073
1063.800079,1103.000072,1106.080074,1078.68008,1069.500088,1042.280075,1104.020073,1131.960087,1030.540073,1066.620068
1089.600075,1102.860085,1053.440079,1064.300072,1048.780071,1048.600067,1103.280071,1036.360062,1068.920082,1057.320072
1065.660076,1049.800072,1068.780075,1082.600067,1075.900082,1085.240078,1036.380077,1025.940075,1069.000072,1080.420074
1076.24007,997.1600761,1142.940079,1058.620079,1044.120079,1074.820076,1073.90007,1017.260067,1011.840073,1058.140068
1269.060085,1157.34008,1358.920109,1305.100098,1238.900093,1279.640087,1157.320084,1148.580078,1372.360092,1199.580082
2555.400173,2550.080158,2365.360161,2504.340164,2364.220173,2475.860161,2474.060173,2450.540169,2481.300194,2383.960159
2563.78019,2374.180172,2499.940182,2487.580181,2306.34016,2402.840153,2352.580147,2489.460182,2408.740162,2487.560165
1003.080067,1044.080074,1034.960075,1089.340069,1017.180077,1085.540085,1032.920067,984.2000694,1018.340073,1028.880081
1032.920067,1199.960091,1114.940071,1149.880081,1081.940075,1100.360065,1108.960079,1105.360073,1105.940075,1124.500072
1080.620075,1158.940083,1129.100082,1117.060078,1103.700066,1100.640087,1079.140076,1080.98008,1049.520077,1082.600075
1016.920071,1072.460072,984.2600784,1078.620068,999.6600723,1035.900082,1028.200073,1031.360077,1029.400074,1007.240074
1007.520069,1103.980076,1032.420074,1070.400078,986.6200638,1012.260067,1003.020077,1014.380062,972.6200638,1005.760071
1052.780083,1071.740078,1062.540066,1102.200073,1027.980068,1032.100067,1045.220066,1057.660076,1073.960075,1033.940071
2426.360157,2296.620163,2530.060169,2392.500168,2330.840164,2394.720192,2352.720161,2454.300167,2356.680164,2317.440163
1077.100079,1000.900074,970.6000671,1058.460072,1003.420074,1008.420074,1015.200062,1089.220081,980.2000732,997.4200668
1092.440071,1102.140079,1082.700081,1093.700081,1056.180073,1040.320084,1049.440083,1093.420074,1030.560074,1175.180077
1286.340096,1196.900082,1373.08009,1260.620079,1182.860085,1199.640087,1141.880077,1265.420101,1133.780075,1495.400089
1182.120087,1163.280075,1127.08007,1141.040081,1171.260094,1111.420086,1073.340076,1148.360081,1226.940094,1194.360088
1176.800079,1031.420063,1070.04007,1071.040085,1013.780075,1067.580086,1004.520065,1032.200069,1074.660072,1010.000065
991.1800728,1101.700085,1108.920078,1058.440083,1000.880074,1045.100079,1010.540073,1083.780071,1067.000072,1049.760078
1018.12009,1058.320061,996.1400719,1070.180073,1015.880077,1016.660069,1091.980083,1053.300068,1045.08007,1010.700069
1000.020069,968.9400673,969.8400764,994.6600838,954.1800652,932.6200752,990.4200668,1056.100067,923.5800743,964.4000702
1035.880066,1120.50008,1132.68008,1054.740074,1060.660076,1085.580082,1117.180084,1050.420071,1041.160076,1060.260075
1243.700092,1100.840076,1254.060093,1170.42009,1121.420086,1126.280087,1123.400093,1230.380085,1176.920082,1192.520088
1085.72007,1076.680073,1074.800076,1095.180073,1034.680084,1118.200073,1024.74007,1028.420082,1091.920078,1072.680077
1029.540066,1027.280079,1045.140076,1137.840076,1133.720089,1038.600075,1119.960083,1097.360081,1061.360081,1036.460064
1202.100075,1247.940086,1149.040085,1106.34008,1244.540089,1152.540085,1248.880093,1218.640083,1166.060093,1121.240082
1067.620075,1048.120079,1068.980072,1067.660069,1108.820076,1011.740074,1064.320076,1112.380081,1064.160072,1161.660099
1017.680069,1013.860077,1022.420071,1110.100079,1033.380077,1054.040073,1015.280067,1011.640068,970.2000656,993.0400658
1195.220085,1048.640068,1050.360077,1097.920086,1072.960072,1130.920082,1137.360085,1019.000076,1020.900063,1052.760075
1035.520084,1089.84008,987.6400719,1126.260082,1081.84008,1011.440075,1064.480072,1060.040073,1042.980068,996.4800758
6657.900452,7071.62051,6950.060452,6773.820469,6653.82048,6894.020466,6713.240444,6719.360474,6626.580441,6926.260475
3598.140251,3541.600246,3450.080227,3475.420254,3365.260231,3397.38023,3728.800274,3489.700253,3396.540249,3327.860226
16508.86121,13940.12099,14912.82104,15176.3811,15857.98111,15644.8811,14684.16106,15255.5611,15263.16107,15104.44112
2441.360184,2558.760174,2532.740189,2402.460159,2495.720184,2536.440182,2521.920177,2349.26017,2426.600178,2496.040173
3305.460251,3460.600239,3412.880238,3383.480255,3313.820236,3307.860256,3389.300232,3435.060249,3418.860229,3244.240231
1042.100071,1066.780075,1082.400074,1118.860077,1072.34008,1121.240074,1055.480068,1045.880077,1092.560074,1039.420074
1052.900074,1051.620068,1114.140087,1104.620075,1100.66008,1159.180096,1059.500069,1079.720078,1059.980072,1029.800068
1088.980076,1032.100071,1105.98008,1054.580074,1084.980072,1028.460075,1080.840076,1052.020069,1104.220078,1062.720074
1075.420074,1108.820084,1055.460079,1082.060074,1081.580074,1085.020081,1138.360077,1072.840073,1038.520073,1037.460072
1090.900074,1104.940071,1073.980083,1068.300072,1083.300072,1130.740086,1058.480072,1058.920078,1059.700069,1078.040077
1126.220081,1165.300083,1111.100075,1209.220081,1040.720078,1134.780075,1128.18008,1193.780083,1033.320068,1151.820095
940.540062,1201.700073,1020.840069,1018.400074,1038.560074,926.680069,962.6400719,1001.560062,960.8800659,1023.600079
1451.560116,1420.5201,1500.860104,1333.800102,1362.900093,1256.700089,1155.940086,1413.840103,1477.340096,1235.400085
1056.780079,1189.740074,1299.360104,1369.720089,1338.340096,1188.740082,1160.160084,1149.220089,1177.880085,1068.48008
1066.860073,1022.940071,1043.740074,997.9000587,1013.080074,1028.500072,1007.40007,1024.240074,984.0400734,1027.500061
1012.440071,1020.840073,1035.940067,1055.600075,1041.840073,1017.160065,1077.360081,1023.340069,990.1600647,1040.660072
988.4600677,996.0000763,1014.280067,1009.520065,1003.140064,1001.660069,1073.560078,1046.720074,1059.400074,1019.560059
1021.280064,1054.540077,993.0600815,1132.420086,1117.100082,1081.760086,1002.760063,1031.160069,997.2200737,1052.800079
1013.800064,1005.04007,1036.160072,1023.940075,1020.860077,1018.66008,1056.620083,1062.300087,1056.04007,1080.260082
1038.700077,1075.040073,1038.920074,1087.520077,1052.200077,1084.960079,1034.420071,1084.440079,1061.84008,1067.820076
1087.460072,1078.480076,1100.720081,1062.160069,1052.400074,1085.360081,1062.200073,1061.260082,1026.380077,1063.060078
992.2800636,1136.780079,1031.520073,1092.760071,1049.340088,1078.840076,1018.240074,1043.340073,1071.320072,983.2000732
1058.220074,987.3600655,1114.360069,1028.600079,993.4200668,1009.100071,987.4800682,1071.080082,1071.780067,1011.980072
1147.760078,1313.780094,1284.720108,1094.840084,1162.82008,1126.600079,1245.660084,1246.920094,1173.50008,1161.520088
1119.960079,1133.200085,1071.720074,1100.200077,1104.06007,1114.220089,1087.100071,1074.780075,1150.200096,1080.520073
1098.200077,1112.740082,1232.48008,1112.360081,1118.960072,1061.06007,1164.600094,1142.180069,1116.12009,1145.640095
1071.220078,1267.940094,1140.700077,1278.200089,1072.720078,1198.960087,1123.960083,1163.660088,1098.520077,1062.980083
1126.320087,1069.760067,1102.220074,1136.080078,1158.540077,1211.42009,1052.920074,1090.220078,1329.480103,1084.480068
2576.620186,2452.140141,4247.860275,2764.440205,3316.300224,3256.240257,4382.020309,5301.120438,4778.980392,3990.160263
1022.480076,984.6400642,1009.220078,979.62006,983.1800652,939.3400688,1034.680069,944.7600746,946.1600685,1020.260078
1027.980072,1024.400078,987.5600739,1187.240078,1042.900074,1025.560066,977.7400703,1073.960075,1042.440071,983.3800812
1028.560078,1013.400078,1063.200073,1009.280075,1052.020081,978.8800812,1069.180069,1013.860065,1049.420078,1006.160069
988.9000587,1070.300072,1110.260075,1032.940071,1012.900066,1024.500069,990.7400703,1021.160069,1044.38007,975.6400681
965.4000664,1032.020077,1017.460072,1140.200085,1126.060078,1020.640072,999.2200775,1019.000065,1025.600079,1076.880081
4421.32029,4523.720352,4428.340317,4298.120319,4370.300304,3884.340282,4326.540298,4700.900307,4665.04034,4412.280312
3448.620235,3584.940262,3487.780228,3585.080261,3348.660233,3361.320229,3375.180233,3663.160267,3594.040249,3435.160248
3453.620239,3496.420254,3472.400238,3355.26025,3304.920212,3432.80024,3363.460247,3419.280254,3420.700249,3361.520218
65976.70436,69654.80466,77787.66539,51956.70414,64054.42533,67998.32436,63914.58413,70383.16424,62864.96397,59702.24385
1145.980087,1158.240078,1110.260078,1076.200073,1074.640076,1133.880074,1106.240074,1125.480064,1106.820065,1066.500072
1060.620075,1148.960079,1033.740067,1022.300076,1143.18008,1062.120079,1052.280079,1115.900082,1031.360062,1124.540085
1063.680073,1162.960079,1105.740082,1082.000076,1077.300079,1091.26009,1059.34008,1105.760075,1113.260075,1099.320061
1905.800133,1849.200142,1418.980099,1767.980118,1595.800114,1653.640125,1696.080124,1768.120121,1489.660107,1922.860149
1061.800079,1125.940083,1090.54007,1151.660084,1154.640079,1057.40007,1122.400082,1205.000084,1164.58009,1176.300083
974.7400742,994.8600655,1010.58007,1002.400063,1087.440071,1008.120075,973.1200676,984.4600639,1000.180073,999.2000809
1043.480076,1105.140079,1133.720066,995.3200607,1094.920071,1019.900063,1116.740082,1101.08007,1078.220066,1044.920071
1063.780075,1030.520073,990.2000656,1051.620083,1080.140076,1081.160084,1013.520077,1082.500076,1011.260067,1020.820061
1056.160069,1117.740078,1047.160084,1101.28009,1053.300072,1055.820076,1052.900089,1018.760075,1102.620075,1133.820084
1152.980083,1155.66008,1069.100079,1122.120094,1097.000084,1141.920074,1059.120083,1186.220089,1148.080082,1052.740059
1176.220089,1126.180084,1158.900078,1085.120075,1081.960079,1080.060074,1079.960087,1049.200073,1161.760086,1112.360069
1030.360073,1024.220074,1102.58009,1010.780075,1014.48008,1054.200077,999.740078,1046.400074,1009.760075,991.9400673
991.1800728,1039.020073,1088.74007,1093.260078,1086.420071,1074.080082,1105.320076,1016.200077,1049.540066,1066.500076
1026.520058,1100.740093,1021.460079,1036.200069,1090.120079,1009.960072,945.1600723,1062.460083,944.8200645,987.4600639
1150.540081,1055.580063,1025.40007,1025.040066,1009.74007,990.1600647,1029.420074,1035.700066,1028.420063,1033.280067
1059.920078,1126.460079,1062.520073,1053.90007,1068.760078,1141.020088,1056.640076,1109.440071,1071.58007,1100.480068
1022.580067,1079.920078,1044.820087,1031.440083,1039.620071,1036.500065,1013.820065,1016.840065,1034.680077,985.9000626
1064.100063,1076.560074,1030.880074,1071.180073,1052.50008,1070.640087,1081.860077,1075.800076,1103.300076,1051.380077
4924.300354,4750.920361,4554.740307,4099.860291,5042.840363,5189.900364,4905.600338,4548.220291,4363.720295,4191.400276
4223.940296,4343.620296,4378.240349,4344.820301,4489.920319,4535.960304,4135.860279,4545.020332,4492.560329,4037.560268
1050.720066,1057.640076,1043.800079,1043.940071,1081.380085,1138.18008,1055.440071,1014.400074,1032.980072,1014.900074
1114.640076,1090.000084,1070.860069,1097.820072,1124.300076,1121.260086,1049.800068,1098.500084,1091.100082,1125.880077
1193.780087,1202.080086,1090.600071,1094.500076,1057.100079,1180.58009,1101.000076,1074.100075,1222.060097,1050.520081
1060.600075,1060.680073,1057.500061,1094.140076,1094.100071,1024.860073,1042.880066,1092.480072,1052.98008,1143.260078
1051.920078,1080.100079,1085.800083,1107.800076,1050.120071,1120.220074,1088.860077,1054.940067,1059.920071,1036.460079
1012.080078,1031.800079,1050.500072,1053.840069,1031.080074,1015.800076,1080.400078,1084.880077,1124.760075,1020.360069
1049.840069,1100.720081,1022.020073,1105.480091,1114.68008,1146.800083,1091.180073,1056.380077,1047.640079,1056.440075
3390.82024,3680.320248,3798.080261,3376.56023,3516.680256,3539.320255,3489.000233,3468.18026,3634.900242,3535.160233
998.8800735,1025.74007,1128.460083,954.8800659,1005.54007,976.1000557,1004.880062,964.340065,1079.320072,1051.600067
1030.620071,958.7800751,984.9800606,959.1000595,1089.40007,967.4000664,960.5600662,1048.080078,1022.520069,1013.160072
1114.180069,1078.500084,1039.580082,1097.720085,1087.220078,1085.220089,1041.240078,1172.800079,1022.000076,1098.960068
1086.000076,1095.320072,1132.360077,1045.720081,1160.50008,1056.260071,1124.800072,1102.200077,1123.980076,1088.760078
972.4200668,1001.540062,1016.160084,1076.56007,1006.420071,1108.18008,1053.380066,1089.000076,983.4200706,1004.480072
1108.840084,1073.400074,1028.200077,1118.32008,1060.520077,995.2200661,989.4600639,1003.320068,1110.480072,1008.660072
1136.320087,1062.360065,1039.760075,1030.340065,1041.040073,1120.480068,1074.920082,1062.960079,1037.360069,1037.460075
1159.380085,1001.120075,1052.500065,1075.940075,1071.800076,1033.140076,1001.620068,1091.160072,1064.400074,1032.660069
2366.800182,2583.600174,2437.180164,2484.220173,2410.420185,2516.200195,2446.980175,2543.080181,2393.400173,2381.920166
3689.080265,3946.080265,3605.140259,3406.200237,3539.720261,3566.64024,3826.84029,3438.320229,3742.060257,3553.82024
7487.160519,7456.820511,7064.020489,7042.40049,6663.560474,6936.980503,7245.400505,7335.520512,7172.14048,7009.760475
2383.560169,2680.160194,2651.560177,2394.840164,2495.840168,2679.380199,2572.500183,2558.540176,2345.820164,2385.180176
1084.460075,1039.960068,1109.140079,1071.360081,1054.520077,1022.220078,1074.720078,1145.76009,1041.960079,1068.06007
1154.360081,1050.760067,1145.68008,1092.040085,1200.880093,1133.540073,1140.300072,1085.000069,1158.900078,1105.300079
939.9000626,1033.66008,959.7400703,996.1600723,1037.40007,1032.00008,1000.360077,967.680069,1019.160069,945.5400543
1069.380077,1117.120087,1089.140083,1071.540077,1081.000076,1055.600071,1163.460083,1070.340076,1034.280064,1089.180077
1060.960087,1108.980068,1052.780075,1024.420074,1055.000076,1060.240078,1058.420067,1033.080078,1086.060078,1053.420074
1059.72007,1085.660084,1046.440079,1073.560078,1040.640068,1083.940067,1046.600071,1046.640072,1085.780075,1038.660076
1079.600079,1061.780075,1105.620075,1096.800076,1127.120083,1044.940071,1122.760078,1070.000072,1140.460079,1083.620079
1058.180069,1058.400078,1169.780075,1089.000084,1192.600086,1081.66008,1101.060074,1106.980083,1058.360081,1192.180084
1022.520077,1045.160076,1045.200073,1104.980072,1033.340076,978.0200653,1016.56007,1059.120071,1005.68008,1085.540073
1051.780071,941.0400658,1019.120079,1051.58007,1019.000065,1021.500076,962.8200684,1013.120068,1102.320072,986.8600578
1172.620087,1026.080078,1061.820072,998.6600685,1032.220066,1011.760082,1116.680088,1039.320076,1040.620071,1067.860073
1097.580067,1146.360088,1193.200085,1142.34008,1048.280075,1152.640083,1130.660072,1044.100071,1167.600075,1118.660076
1245.460102,1043.040081,1097.820091,1141.300072,1082.400074,1078.800079,1160.220081,1099.140079,1206.120079,1070.56007
1066.560074,1060.72007,1072.120083,1071.240078,1182.960083,1104.760075,1083.300079,1034.880074,1100.200077,1118.200077
1040.000069,1038.320072,1045.280079,1100.280087,1109.440083,1058.280075,1049.780079,1072.240078,1087.200081,1068.680069
1690.460125,1657.420128,1606.740124,1946.180153,1522.120117,1696.040108,1435.400101,1887.960125,2051.220154,1837.780109
1012.340069,1032.580067,1051.080063,995.9800568,1000.120075,989.0800781,1083.560081,1035.400066,1015.800079,989.1600761
1097.640083,1123.360088,1050.680084,1127.060081,1158.940083,1048.540085,1002.22007,1048.34008,1002.300079,996.9000664
2406.500164,2540.520191,2418.340187,2414.02018,2404.720177,2439.360165,2400.260178,2556.920185,2392.360172,2409.600178
1198.820087,1107.120075,1197.880081,1126.020088,1132.220089,1004.200069,1232.260082,1065.800076,1291.240105,1156.880077
1046.720074,1021.940075,1071.040077,1004.88007,1013.420074,1015.400074,1028.220078,1095.360077,1005.660069,1007.860077
1088.100082,1118.520077,1101.320076,1161.640083,1041.860069,1117.160084,1066.300079,1124.140076,1069.560074,1143.120083
1102.220074,1065.600075,1097.980076,1042.780075,1066.440075,1019.28009,1059.700077,1088.260075,1150.140083,1055.900078
1103.000088,1171.340084,1114.040085,1065.800083,1037.74007,1141.120083,1222.780083,1122.860069,1057.480072,1116.020077
1029.160076,995.7400742,1064.960083,1014.980076,1013.620064,992.500061,1024.580082,1076.060081,995.2000656,1006.680069
1055.040066,1055.54007,1072.780067,1095.560085,1001.000072,991.1800613,1032.820076,1128.200085,1079.060074,1047.740078
1051.740078,1107.520081,1077.580078,1036.040073,1030.760078,1086.660076,1034.18008,1127.980076,1050.66008,1085.000092
2413.300171,2574.820187,2550.060196,2596.880184,2476.000179,2387.620167,2476.000168,2536.700184,2548.280174,2684.14019
936.6200676,1006.980064,996.7200699,950.7600632,909.5400734,888.6800499,941.9000626,947.5000725,1011.800068,1012.460068
1087.980083,1205.020084,1108.580082,1113.220078,1171.780079,1122.800076,1212.700077,1099.020081,1140.600079,1113.080078
1121.300076,1111.380077,1053.560074,1137.460087,1093.300079,1052.680073,1124.840069,1103.780071,1135.720089,1116.640068
1077.640079,1141.880066,1079.580082,1105.120079,1096.360073,1075.820076,1132.680088,1140.460091,1073.820068,1087.940083
1084.240063,1093.700069,1038.920074,1122.320072,1076.680084,1060.50008,1082.780075,1089.100075,1093.280083,1108.260078
1035.640079,1298.360088,1027.600063,1098.48008,988.0000801,1062.520081,1036.960083,1188.160091,1117.580078,1049.580067
1025.240074,1016.780067,1020.660084,1002.720062,1024.680065,1097.500076,973.8600693,996.5000648,977.2400665,1059.280079
1029.74007,1003.22007,1003.700069,1023.140076,1052.180077,978.3200722,1014.260067,986.4600716,997.5200615,1103.460079
1204.000088,1105.700081,1023.660057,1155.360081,1034.740074,1038.880074,1115.500076,1056.520069,1030.320068,1104.380081
1053.600063,1037.54007,1106.920086,1046.820065,1076.34008,1055.560078,1095.720081,1213.000092,1072.140072,1114.700085
2442.260174,2383.180168,2461.820179,2415.240162,2414.820175,2454.560184,2483.080166,2364.860172,2381.460163,2428.500172
1106.900078,1094.500076,1096.560081,1055.280075,1226.720093,1133.520092,1055.840069,1120.560062,1078.040085,1188.820087
1049.440083,1098.100079,1055.800087,1106.200077,1189.820072,1123.660072,1073.340069,1098.100079,1083.680084,1133.480076
1140.400078,1103.940075,1064.940079,1052.760071,1062.200073,1104.200081,1056.960075,1135.120079,1045.180069,1063.600071
1009.100067,948.7000656,957.5800667,944.5400734,984.7200737,934.4400635,948.7000694,1032.90007,953.7400589,950.2800636
1083.420074,1038.440071,1072.100071,1206.220089,1067.340076,1060.600075,1034.760071,1006.720085,1035.700081,1007.320068
1033.160069,1046.600082,1061.700085,1076.940083,1048.620075,1058.460079,1097.020081,985.0200691,1021.780079,1061.160069
1064.560074,1051.760067,1003.160065,1082.900074,988.8000641,1028.560074,1049.640076,1010.620071,1016.440071,1043.680084
1000.120075,997.8600655,1012.40007,1042.840076,1019.980072,1006.620064,1036.480068,1015.980072,1020.240074,1020.660072
1005.860073,1037.480072,966.4800682,1007.800072,1052.88007,1001.860065,987.0800705,1011.54007,1026.280075,1023.500069
1081.020081,1202.840069,1062.060074,1058.700066,1108.620075,1033.140072,1103.900078,1101.420082,1047.520077,1078.40007
1108.960087,1124.140072,1088.160076,1075.940071,1104.680073,1081.160076,1064.000084,1167.500092,1041.280067,1065.100063
1187.140079,1103.00008,1095.120071,1098.740067,1138.060078,1119.40007,1122.060078,1092.460068,1171.700085,1126.760078
